Fall,College,Major_Name,Total,Female,Male,Caucasian,Asian American,African American,Hispanic,Native American,M/F
2013,Business,Finance,605.0,218.0,387.0,275.0,69.0,14.0,24.0,0.0,1.78
2013,Business,Curric Unassigned,983.0,441.0,542.0,515.0,168.0,44.0,87.0,0.0,1.23
2013,Business,Business Administration (Mba),352.0,108.0,244.0,163.0,40.0,34.0,12.0,0.0,2.26
2013,Business,Business Administration,69.0,36.0,33.0,5.0,3.0,2.0,1.0,0.0,0.92
2013,Fine And Applied Arts,Dance,66.0,54.0,12.0,44.0,3.0,11.0,5.0,0.0,0.22
2013,Aces,Agric Leadership & Sci Educ,58.0,34.0,24.0,48.0,0.0,8.0,1.0,0.0,0.71
2013,Fine And Applied Arts,Industrial Design,108.0,56.0,52.0,39.0,27.0,7.0,6.0,0.0,0.93
2013,Las,Neuroscience,48.0,25.0,23.0,26.0,7.0,1.0,3.0,0.0,0.92
2013,Las,Psychology,1386.0,947.0,438.0,735.0,190.0,111.0,149.0,0.0,0.46
2013,Las,Political Science,716.0,256.0,460.0,430.0,69.0,59.0,95.0,0.0,1.8
2013,Las,Plant Biology,44.0,20.0,24.0,29.0,2.0,0.0,4.0,0.0,1.2
2013,Las,Physics,329.0,37.0,292.0,163.0,38.0,4.0,8.0,0.0,7.89
2013,Las,Philosophy,90.0,25.0,65.0,64.0,9.0,4.0,8.0,0.0,2.6
2013,Fine And Applied Arts,Nondegree,183.0,96.0,87.0,54.0,5.0,4.0,12.0,0.0,0.91
2013,Las,Molecular&Cell Bio-Undeclared,57.0,35.0,22.0,20.0,4.0,1.0,3.0,0.0,0.63
2013,Las,Spanish,193.0,144.0,49.0,112.0,5.0,12.0,42.0,0.0,0.34
2013,Las,Molecular And Cellular Biology,1175.0,573.0,602.0,605.0,347.0,51.0,82.0,2.0,1.05
2013,Las,Microbiology,52.0,28.0,24.0,25.0,3.0,1.0,3.0,1.0,0.86
2013,Las,Mathematics,697.0,258.0,439.0,240.0,58.0,6.0,33.0,2.0,1.7
2013,Las,Math & Computer Science,161.0,29.0,132.0,68.0,34.0,3.0,8.0,0.0,4.55
2013,Las,Linguistics,104.0,68.0,36.0,55.0,6.0,3.0,8.0,0.0,0.53
2013,Las,Las - Undeclared,154.0,101.0,53.0,2.0,9.0,102.0,34.0,0.0,0.52
2013,Las,Integrative Biology,428.0,251.0,177.0,279.0,56.0,26.0,39.0,0.0,0.71
2013,Las,Sociology,281.0,169.0,112.0,102.0,41.0,49.0,36.0,0.0,0.66
2013,Las,Statistics,260.0,92.0,168.0,69.0,29.0,3.0,15.0,0.0,1.83
2013,Las,History,380.0,145.0,233.0,277.0,19.0,9.0,41.0,0.0,1.61
2013,Media,Media And Cinema Studies,92.0,49.0,42.0,50.0,13.0,4.0,7.0,0.0,0.86
2013,Ischool,Library & Information Science,291.0,213.0,78.0,213.0,10.0,19.0,18.0,0.0,0.37
2013,Fine And Applied Arts,Instrumental Music,77.0,38.0,39.0,54.0,6.0,0.0,6.0,1.0,1.03
2013,Vetmed,Veterinary Medicine,487.0,401.0,85.0,348.0,15.0,5.0,12.0,1.0,0.21
2013,Vetmed,Vms-Veterinary Clinical Medcne,30.0,22.0,8.0,22.0,2.0,0.0,3.0,0.0,0.36
2013,Social Work,Social Work,403.0,355.0,48.0,271.0,18.0,49.0,37.0,0.0,0.14
2013,Fine And Applied Arts,Nondegree,22.0,10.0,12.0,5.0,0.0,0.0,3.0,0.0,1.2
2013,Media,Communications And Media,27.0,17.0,10.0,6.0,0.0,2.0,2.0,0.0,0.59
2013,Las,Statistics & Computer Science,34.0,8.0,26.0,7.0,10.0,1.0,2.0,0.0,3.25
2013,Aces,Agricultural Communications,25.0,20.0,5.0,22.0,1.0,1.0,1.0,0.0,0.25
2013,Law,Law,670.0,332.0,338.0,310.0,53.0,45.0,62.0,0.0,1.02
2013,Labor And Industrial Relations,Human Res & Industrial Rels,195.0,129.0,65.0,88.0,19.0,12.0,6.0,0.0,0.5
2013,Ln,Nondegree-Ce,57.0,39.0,18.0,35.0,10.0,8.0,0.0,0.0,0.46
2013,Las,Teaching Of English Sec Lang,61.0,45.0,16.0,25.0,5.0,0.0,1.0,0.0,0.36
2013,Las,Global Studies,235.0,168.0,67.0,115.0,42.0,16.0,26.0,0.0,0.4
2013,Fine And Applied Arts,Photography,28.0,19.0,9.0,17.0,4.0,3.0,4.0,0.0,0.47
2013,Las,Biochemistry,225.0,85.0,140.0,85.0,62.0,2.0,12.0,0.0,1.65
2013,Las,Atmospheric Sciences,116.0,43.0,73.0,87.0,4.0,1.0,7.0,0.0,1.7
2013,Las,Astronomy,62.0,24.0,38.0,29.0,11.0,1.0,3.0,0.0,1.58
2013,Fine And Applied Arts,Nondegree,44.0,20.0,24.0,30.0,7.0,1.0,4.0,0.0,1.2
2013,Fine And Applied Arts,Voice,26.0,21.0,5.0,22.0,0.0,2.0,1.0,0.0,0.24
2013,Fine And Applied Arts,Urban Planning,126.0,63.0,63.0,59.0,8.0,6.0,13.0,0.0,1.0
2013,Fine And Applied Arts,Theatre,176.0,96.0,80.0,122.0,3.0,14.0,18.0,1.0,0.83
2013,Fine And Applied Arts,Painting,25.0,16.0,9.0,15.0,2.0,3.0,3.0,0.0,0.56
2013,Fine And Applied Arts,Nondegree,34.0,20.0,14.0,7.0,0.0,1.0,0.0,0.0,0.7
2013,Fine And Applied Arts,New Media,20.0,9.0,11.0,9.0,4.0,1.0,1.0,0.0,1.22
2013,Fine And Applied Arts,Music Education,180.0,100.0,80.0,145.0,12.0,5.0,8.0,0.0,0.8
2013,Fine And Applied Arts,Music,346.0,177.0,169.0,146.0,20.0,8.0,16.0,1.0,0.95
2013,Fine And Applied Arts,Landscape Architecture,97.0,58.0,39.0,46.0,4.0,2.0,4.0,0.0,0.67
2013,Las,Geology,100.0,32.0,68.0,69.0,6.0,2.0,5.0,0.0,2.12
2013,Las,Biology,619.0,336.0,283.0,268.0,175.0,51.0,65.0,0.0,0.84
2013,Fine And Applied Arts,Jazz Performance,22.0,3.0,19.0,18.0,0.0,3.0,0.0,0.0,6.33
2013,Las,Cell And Developmental Biology,43.0,25.0,18.0,9.0,5.0,0.0,1.0,0.0,0.72
2013,Las,Chemical Engineering,768.0,234.0,534.0,386.0,153.0,11.0,45.0,0.0,2.28
2013,Las,General Curriculum,163.0,68.0,95.0,40.0,24.0,45.0,40.0,0.0,1.4
2013,Las,French,53.0,36.0,17.0,31.0,4.0,4.0,2.0,0.0,0.47
2013,Las,Entomology,44.0,22.0,22.0,29.0,1.0,0.0,3.0,0.0,1.0
2013,Las,English,534.0,372.0,162.0,366.0,53.0,36.0,43.0,2.0,0.44
2013,Las,Economics,1068.0,342.0,726.0,314.0,128.0,18.0,28.0,0.0,2.12
2013,Las,"Ecol, Evol, Conservation Biol ",32.0,20.0,12.0,24.0,2.0,0.0,3.0,1.0,0.6
2013,Las,Geography,42.0,14.0,28.0,20.0,1.0,0.0,0.0,0.0,2.0
2013,Las,"Earth, Soc, Env Sustainability ",129.0,63.0,66.0,92.0,10.0,5.0,12.0,0.0,1.05
2013,Las,Creative Writing,41.0,23.0,18.0,27.0,4.0,6.0,1.0,0.0,0.78
2013,Las,Comparative Literature,25.0,15.0,10.0,13.0,2.0,0.0,1.0,0.0,0.67
2013,Las,Communication,817.0,473.0,343.0,499.0,57.0,97.0,69.0,2.0,0.73
2013,Las,Chemistry,800.0,305.0,495.0,391.0,121.0,28.0,44.0,3.0,1.62
2013,Las,E Asian Languages & Cultures,79.0,53.0,26.0,23.0,20.0,2.0,7.0,0.0,0.49
2012,Aces,Agricultural & Biological Engr,183.0,51.0,132.0,94.0,13.0,3.0,6.0,1.0,2.59
2012,Engineering,Electrical Engineering,1163.0,142.0,1021.0,352.0,294.0,28.0,41.0,1.0,7.19
2012,Engineering,Electrical & Computer Engr,473.0,63.0,410.0,124.0,47.0,8.0,12.0,0.0,6.51
2012,Engineering,Computer Science,1386.0,161.0,1225.0,458.0,276.0,16.0,30.0,0.0,7.61
2012,Engineering,Computer Engineering,697.0,62.0,635.0,280.0,177.0,13.0,34.0,0.0,10.24
2012,Engineering,Civil Engineering,1241.0,300.0,941.0,623.0,113.0,21.0,61.0,1.0,3.14
2012,Engineering,Bioengineering,259.0,114.0,145.0,136.0,68.0,2.0,14.0,1.0,1.27
2012,Education,Early Childhood Education,30.0,29.0,1.0,20.0,3.0,4.0,1.0,0.0,0.03
2012,Engineering,Aerospace Engineering,489.0,70.0,419.0,270.0,62.0,6.0,36.0,0.0,5.99
2012,Education,Special Education,147.0,130.0,17.0,121.0,6.0,6.0,7.0,0.0,0.13
2012,Education,Elementary Education,270.0,248.0,22.0,205.0,23.0,9.0,16.0,1.0,0.09
2012,Education,Educational Psychology,71.0,53.0,18.0,26.0,3.0,6.0,7.0,0.0,0.34
2012,Education,Educational Policy Studies,161.0,95.0,66.0,32.0,6.0,77.0,25.0,1.0,0.69
2012,Education,Ed Organization And Leadership,170.0,109.0,61.0,125.0,7.0,24.0,6.0,0.0,0.56
2012,Engineering,Engineering Physics,177.0,19.0,158.0,116.0,18.0,2.0,9.0,1.0,8.32
2012,Engineering,Engineering Mechanics,122.0,12.0,110.0,66.0,14.0,1.0,8.0,0.0,9.17
2012,Engineering,Environ Engr In Civil Engr,91.0,47.0,44.0,32.0,3.0,1.0,5.0,0.0,0.94
2012,Engineering,Financial Engineering,100.0,33.0,67.0,11.0,7.0,0.0,0.0,0.0,2.03
2012,Fine And Applied Arts,Art Education,71.0,54.0,17.0,50.0,4.0,2.0,5.0,0.0,0.31
2012,Fine And Applied Arts,Architecture,196.0,80.0,116.0,110.0,9.0,5.0,17.0,0.0,1.45
2012,Fine And Applied Arts,Architectural Studies,482.0,208.0,274.0,275.0,42.0,13.0,46.0,2.0,1.32
2012,Engineering,Theoretical & Applied Mechans,51.0,12.0,39.0,17.0,2.0,0.0,2.0,0.0,3.25
2012,Las,Physics,254.0,41.0,213.0,100.0,15.0,0.0,5.0,0.0,5.2
2012,Engineering,"Nuclear, Plasma, Radiolgc Engr ",231.0,28.0,203.0,130.0,30.0,5.0,16.0,0.0,7.25
2012,Fine And Applied Arts,Nondegree,228.0,43.0,184.0,53.0,8.0,1.0,5.0,0.0,4.28
2012,Engineering,Mechanical Engineering,1110.0,153.0,956.0,570.0,124.0,13.0,38.0,1.0,6.25
2012,Engineering,Materials Science & Engr,571.0,138.0,433.0,235.0,96.0,5.0,15.0,1.0,3.14
2012,Engineering,Industrial Engineering,268.0,62.0,206.0,84.0,42.0,8.0,6.0,0.0,3.32
2012,Education,Curriculum And Instruction,113.0,89.0,24.0,62.0,10.0,7.0,10.0,1.0,0.27
2012,Aces,Agr & Consumer Economics,644.0,218.0,426.0,433.0,63.0,27.0,20.0,0.0,1.95
2012,Education,Anthropology,226.0,157.0,69.0,133.0,16.0,13.0,29.0,1.0,0.44
2012,Aces,Human Development & Family St,225.0,205.0,20.0,146.0,13.0,35.0,22.0,1.0,0.1
2012,Applied Health Sciences,Kinesiology,633.0,361.0,272.0,452.0,54.0,29.0,51.0,1.0,0.75
2012,Applied Health Sciences,Community Health,674.0,487.0,187.0,315.0,109.0,121.0,93.0,1.0,0.38
2012,Aces,Nutritional Sciences,38.0,27.0,11.0,21.0,5.0,1.0,4.0,0.0,0.41
2012,Fine And Applied Arts,Nondegree,124.0,50.0,74.0,77.0,2.0,1.0,2.0,1.0,1.48
2012,Aces,Natural Resrcs & Environ Sci,241.0,115.0,126.0,171.0,14.0,4.0,13.0,0.0,1.1
2012,Aces,Natural Res & Env Sciences,80.0,27.0,53.0,58.0,1.0,1.0,1.0,1.0,1.96
2012,Education,Advertising,641.0,461.0,180.0,418.0,63.0,28.0,39.0,1.0,0.39
2012,Aces,Food Science & Human Nutrition,518.0,397.0,121.0,279.0,68.0,18.0,33.0,0.0,0.3
2012,Aces,Crop Sciences,228.0,64.0,164.0,167.0,4.0,4.0,5.0,1.0,2.56
2012,Aces,Animal Sciences,587.0,444.0,143.0,429.0,28.0,22.0,49.0,0.0,0.32
2012,Aces,Agricultural & Biological Engr,75.0,19.0,56.0,37.0,13.0,7.0,8.0,0.0,2.95
2012,Aces,Agricultural & Applied Econ,54.0,29.0,25.0,16.0,3.0,0.0,3.0,0.0,0.86
2012,Aces,Agric Leadership & Sci Educ,43.0,21.0,22.0,32.0,1.0,7.0,1.0,0.0,1.05
2012,Applied Health Sciences,Public Health,32.0,24.0,8.0,15.0,7.0,4.0,4.0,0.0,0.33
2012,Applied Health Sciences,"Recreation, Sport, And Tourism ",369.0,144.0,225.0,255.0,9.0,36.0,26.0,1.0,1.56
2012,Applied Health Sciences,Speech & Hearing Science,381.0,369.0,12.0,331.0,16.0,3.0,19.0,0.0,0.03
2012,Education,Actuarial Science,288.0,119.0,169.0,123.0,45.0,3.0,11.0,1.0,1.42
2012,Education,Accountancy,1366.0,677.0,689.0,635.0,216.0,34.0,70.0,1.0,1.02
2012,Dgs,Undeclared,2967.0,1220.0,1747.0,1597.0,439.0,227.0,344.0,0.0,1.43
2012,Business,Technology Management,102.0,33.0,69.0,7.0,15.0,3.0,0.0,0.0,2.09
2012,Business,Supply Chain Management,58.0,25.0,33.0,44.0,8.0,1.0,2.0,0.0,1.32
2012,Fine And Applied Arts,Nondegree,83.0,30.0,53.0,0.0,0.0,0.0,0.0,0.0,1.77
2012,Business,Marketing,198.0,126.0,72.0,134.0,20.0,11.0,17.0,0.0,0.57
2012,Business,Management,111.0,61.0,50.0,70.0,11.0,10.0,11.0,0.0,0.82
2012,Business,Information Sys & Info Tech,34.0,6.0,28.0,26.0,4.0,1.0,2.0,0.0,4.67
2012,Business,Finance,655.0,232.0,423.0,285.0,86.0,10.0,18.0,0.0,1.82
2012,Business,Curric Unassigned,924.0,390.0,534.0,533.0,148.0,35.0,77.0,0.0,1.37
2012,Business,Business Administration (Mba),401.0,119.0,282.0,185.0,43.0,39.0,13.0,0.0,2.37
2012,Business,Business Administration,47.0,22.0,25.0,8.0,3.0,2.0,0.0,0.0,1.14
2012,Fine And Applied Arts,Art And Design,39.0,26.0,13.0,28.0,0.0,0.0,1.0,0.0,0.5
2012,Fine And Applied Arts,Dance,54.0,47.0,7.0,36.0,0.0,13.0,3.0,0.0,0.15
2012,Fine And Applied Arts,Graphic Design,76.0,49.0,27.0,51.0,14.0,2.0,6.0,0.0,0.55
2012,Las,Molecular&Cell Bio-Undeclared,33.0,20.0,13.0,11.0,4.0,0.0,0.0,0.0,0.65
2012,Las,Psychology,1388.0,972.0,416.0,779.0,194.0,97.0,136.0,1.0,0.43
2012,Las,Political Science,749.0,269.0,479.0,471.0,77.0,53.0,87.0,0.0,1.78
2012,Las,Plant Biology,43.0,22.0,21.0,28.0,2.0,1.0,2.0,0.0,0.95
2012,Las,Physics,288.0,32.0,256.0,161.0,31.0,4.0,10.0,0.0,8.0
2012,Las,Philosophy,120.0,32.0,87.0,88.0,11.0,4.0,9.0,0.0,2.72
2012,Fine And Applied Arts,Nondegree,189.0,96.0,93.0,64.0,13.0,4.0,5.0,0.0,0.97
2012,Las,Neuroscience,55.0,28.0,27.0,28.0,9.0,1.0,4.0,0.0,0.96
2012,Las,Molecular And Cellular Biology,1113.0,544.0,569.0,609.0,299.0,55.0,63.0,3.0,1.05
2012,Las,Global Studies,268.0,197.0,71.0,145.0,44.0,19.0,32.0,0.0,0.36
2012,Las,Microbiology,59.0,34.0,25.0,31.0,3.0,1.0,3.0,1.0,0.74
2012,Las,Mathematics,613.0,224.0,389.0,243.0,47.0,6.0,29.0,2.0,1.74
2012,Las,Math & Computer Science,86.0,15.0,71.0,36.0,14.0,1.0,2.0,0.0,4.73
2012,Las,Linguistics,105.0,70.0,35.0,53.0,9.0,6.0,5.0,0.0,0.5
2012,Las,Las - Undeclared,178.0,120.0,58.0,0.0,4.0,121.0,45.0,0.0,0.48
2012,Las,Integrative Biology,443.0,265.0,178.0,312.0,52.0,20.0,35.0,1.0,0.67
2012,Las,Sociology,282.0,176.0,106.0,115.0,35.0,56.0,33.0,1.0,0.6
2012,Las,Spanish,188.0,141.0,47.0,116.0,2.0,10.0,35.0,1.0,0.33
2012,Las,Statistics,270.0,102.0,168.0,83.0,27.0,5.0,8.0,0.0,1.65
2012,Fine And Applied Arts,Industrial Design,110.0,55.0,55.0,37.0,30.0,6.0,5.0,0.0,1.0
2012,Ischool,Library & Information Science,313.0,225.0,88.0,241.0,13.0,12.0,13.0,1.0,0.39
2012,Vetmed,Veterinary Medicine,485.0,386.0,97.0,368.0,13.0,5.0,19.0,1.0,0.25
2012,Vetmed,Vms-Veterinary Clinical Medcne,26.0,18.0,8.0,22.0,1.0,1.0,2.0,0.0,0.44
2012,Social Work,Social Work,355.0,307.0,48.0,235.0,18.0,47.0,25.0,0.0,0.16
2012,Media,Media And Cinema Studies,114.0,56.0,57.0,77.0,8.0,10.0,7.0,0.0,1.02
2012,Media,Communications And Media,21.0,13.0,8.0,6.0,0.0,2.0,2.0,0.0,0.62
2012,Law,Law,752.0,354.0,398.0,374.0,52.0,55.0,68.0,1.0,1.12
2012,Labor And Industrial Relations,Human Res & Industrial Rels,195.0,130.0,65.0,92.0,19.0,12.0,8.0,0.0,0.5
2012,Ln,Nondegree-Ce,57.0,41.0,16.0,40.0,2.0,8.0,4.0,0.0,0.39
2012,Las,Teaching Of English Sec Lang,49.0,40.0,9.0,21.0,6.0,0.0,1.0,0.0,0.22
2012,Las,Statistics & Computer Science,20.0,6.0,14.0,6.0,4.0,0.0,0.0,0.0,2.33
2012,Las,History,468.0,183.0,283.0,366.0,17.0,9.0,33.0,0.0,1.55
2012,Las,Geology,73.0,30.0,43.0,50.0,3.0,3.0,5.0,0.0,1.43
2012,Las,Biochemistry,224.0,85.0,139.0,91.0,62.0,3.0,9.0,0.0,1.64
2012,Las,Atmospheric Sciences,117.0,47.0,70.0,89.0,4.0,1.0,6.0,0.0,1.49
2012,Las,Astronomy,64.0,23.0,41.0,30.0,10.0,1.0,7.0,1.0,1.78
2012,Fine And Applied Arts,Nondegree,39.0,17.0,22.0,27.0,6.0,2.0,3.0,0.0,1.29
2012,Fine And Applied Arts,Voice,34.0,28.0,6.0,27.0,1.0,3.0,1.0,0.0,0.21
2012,Fine And Applied Arts,Urban Planning,143.0,66.0,77.0,68.0,7.0,9.0,17.0,0.0,1.17
2012,Fine And Applied Arts,Theatre,195.0,105.0,90.0,143.0,4.0,10.0,19.0,1.0,0.86
2012,Fine And Applied Arts,Photography,32.0,20.0,12.0,19.0,3.0,3.0,5.0,0.0,0.6
2012,Fine And Applied Arts,Painting,38.0,26.0,12.0,22.0,4.0,5.0,3.0,0.0,0.46
2012,Fine And Applied Arts,Nondegree,22.0,16.0,6.0,4.0,0.0,1.0,0.0,0.0,0.38
2012,Fine And Applied Arts,Music Education,166.0,89.0,77.0,135.0,14.0,5.0,8.0,0.0,0.87
2012,Fine And Applied Arts,Music,329.0,170.0,158.0,152.0,15.0,6.0,11.0,1.0,0.93
2012,Fine And Applied Arts,Landscape Architecture,113.0,63.0,50.0,54.0,6.0,1.0,3.0,0.0,0.79
2012,Fine And Applied Arts,Jazz Performance,22.0,2.0,20.0,19.0,1.0,2.0,0.0,0.0,10.0
2012,Las,Geography,58.0,16.0,42.0,31.0,3.0,3.0,2.0,0.0,2.62
2012,Las,Biology,697.0,393.0,304.0,327.0,196.0,42.0,61.0,0.0,0.77
2012,Fine And Applied Arts,Instrumental Music,75.0,40.0,35.0,49.0,12.0,1.0,4.0,1.0,0.88
2012,Las,Cell And Developmental Biology,39.0,20.0,19.0,8.0,5.0,0.0,1.0,0.0,0.95
2012,Las,"Earth, Soc, Env Sustainability ",61.0,25.0,35.0,42.0,6.0,3.0,5.0,0.0,1.4
2012,Las,French,64.0,46.0,18.0,39.0,4.0,4.0,3.0,0.0,0.39
2012,Las,Entomology,36.0,21.0,15.0,21.0,1.0,0.0,2.0,0.0,0.71
2012,Las,English,625.0,430.0,194.0,452.0,58.0,35.0,46.0,1.0,0.45
2012,Las,Economics,968.0,322.0,646.0,255.0,102.0,10.0,20.0,0.0,2.01
2012,Las,"Ecol, Evol, Conservation Biol ",31.0,21.0,10.0,23.0,2.0,0.0,3.0,1.0,0.48
2012,Las,General Curriculum,41.0,16.0,25.0,14.0,1.0,12.0,13.0,0.0,1.56
2012,Las,Comparative Literature,27.0,15.0,12.0,15.0,3.0,0.0,0.0,0.0,0.8
2012,Las,Communication,873.0,506.0,366.0,522.0,56.0,125.0,82.0,2.0,0.72
2012,Las,Chemistry,803.0,307.0,496.0,398.0,149.0,21.0,37.0,2.0,1.62
2012,Las,Chemical Engineering,656.0,213.0,443.0,346.0,118.0,11.0,34.0,0.0,2.08
2012,Las,E Asian Languages & Cultures,93.0,56.0,37.0,27.0,24.0,5.0,6.0,0.0,0.66
2011,Engineering,Civil Engineering,1178.0,284.0,893.0,636.0,103.0,24.0,45.0,1.0,3.14
2011,Engineering,Bioengineering,231.0,97.0,134.0,127.0,56.0,0.0,13.0,1.0,1.38
2011,Aces,Agricultural & Biological Engr,156.0,48.0,108.0,83.0,13.0,2.0,5.0,0.0,2.25
2011,Engineering,Aerospace Engineering,507.0,70.0,437.0,290.0,66.0,7.0,26.0,2.0,6.24
2011,Education,Special Education,132.0,116.0,16.0,107.0,4.0,8.0,5.0,0.0,0.14
2011,Education,Ed Organization And Leadership,143.0,84.0,59.0,106.0,7.0,19.0,7.0,0.0,0.7
2011,Education,Elementary Education,306.0,283.0,22.0,239.0,25.0,11.0,14.0,1.0,0.08
2011,Education,Educational Psychology,79.0,61.0,18.0,26.0,2.0,8.0,9.0,0.0,0.3
2011,Education,Educational Policy Studies,135.0,85.0,50.0,28.0,6.0,59.0,27.0,2.0,0.59
2011,Education,Early Childhood Education,39.0,39.0,0.0,23.0,6.0,6.0,3.0,0.0,0.0
2011,Education,Curriculum And Instruction,121.0,99.0,22.0,69.0,10.0,8.0,7.0,1.0,0.22
2011,Engineering,Computer Science,1229.0,139.0,1090.0,455.0,226.0,14.0,19.0,0.0,7.84
2011,Education,Anthropology,205.0,141.0,64.0,135.0,11.0,11.0,22.0,2.0,0.45
2011,Engineering,Computer Engineering,608.0,45.0,563.0,267.0,134.0,10.0,35.0,1.0,12.51
2011,Engineering,Industrial Engineering,226.0,58.0,168.0,69.0,29.0,6.0,8.0,0.0,2.9
2011,Engineering,Electrical & Computer Engr,476.0,59.0,417.0,137.0,47.0,8.0,14.0,0.0,7.07
2011,Fine And Applied Arts,Nondegree,207.0,45.0,162.0,46.0,4.0,1.0,6.0,0.0,3.6
2011,Fine And Applied Arts,Art Education,82.0,64.0,17.0,59.0,3.0,2.0,6.0,0.0,0.27
2011,Fine And Applied Arts,Architecture,219.0,88.0,131.0,121.0,12.0,8.0,22.0,0.0,1.49
2011,Fine And Applied Arts,Architectural Studies,507.0,221.0,286.0,306.0,47.0,10.0,41.0,2.0,1.29
2011,Engineering,Theoretical & Applied Mechans,47.0,10.0,37.0,19.0,2.0,0.0,2.0,0.0,3.7
2011,Las,Physics,265.0,38.0,227.0,106.0,18.0,0.0,3.0,0.0,5.97
2011,Engineering,"Nuclear, Plasma, Radiolgc Engr ",209.0,25.0,184.0,124.0,24.0,2.0,11.0,0.0,7.36
2011,Engineering,Mechanical Engineering,1055.0,126.0,927.0,580.0,105.0,12.0,40.0,1.0,7.36
2011,Engineering,Electrical Engineering,1128.0,133.0,995.0,344.0,264.0,21.0,49.0,0.0,7.48
2011,Engineering,Materials Science & Engr,547.0,124.0,423.0,240.0,92.0,5.0,15.0,1.0,3.41
2011,Education,Actuarial Science,279.0,120.0,159.0,110.0,44.0,9.0,12.0,0.0,1.32
2011,Engineering,Financial Engineering,69.0,17.0,52.0,9.0,6.0,0.0,0.0,0.0,3.06
2011,Engineering,Environ Engr In Civil Engr,96.0,56.0,40.0,29.0,9.0,0.0,4.0,0.0,0.71
2011,Engineering,Engineering Physics,152.0,14.0,138.0,106.0,19.0,0.0,5.0,0.0,9.86
2011,Engineering,Engineering Mechanics,142.0,16.0,126.0,89.0,16.0,2.0,6.0,0.0,7.88
2011,Education,Advertising,656.0,456.0,200.0,415.0,61.0,40.0,42.0,1.0,0.44
2011,Education,Accountancy,1297.0,635.0,662.0,571.0,228.0,36.0,66.0,2.0,1.04
2011,Applied Health Sciences,Community Health,605.0,448.0,155.0,288.0,86.0,124.0,73.0,2.0,0.35
2011,Aces,Nutritional Sciences,49.0,35.0,14.0,29.0,7.0,2.0,2.0,0.0,0.4
2011,Fine And Applied Arts,Nondegree,87.0,36.0,51.0,57.0,1.0,1.0,2.0,0.0,1.42
2011,Aces,Natural Resrcs & Environ Sci,235.0,113.0,122.0,185.0,11.0,3.0,8.0,0.0,1.08
2011,Aces,Natural Res & Env Sciences,78.0,33.0,45.0,57.0,1.0,0.0,2.0,1.0,1.36
2011,Aces,Human Development & Family St,218.0,202.0,16.0,149.0,13.0,27.0,20.0,2.0,0.08
2011,Aces,Food Science & Human Nutrition,493.0,386.0,107.0,278.0,61.0,18.0,28.0,0.0,0.28
2011,Dgs,Undeclared,2927.0,1323.0,1604.0,1683.0,406.0,194.0,294.0,2.0,1.21
2011,Aces,Crop Sciences,198.0,51.0,147.0,146.0,6.0,2.0,0.0,1.0,2.88
2011,Aces,Animal Sciences,560.0,429.0,130.0,419.0,25.0,24.0,41.0,1.0,0.3
2011,Aces,Agricultural & Biological Engr,38.0,10.0,28.0,22.0,6.0,4.0,2.0,0.0,2.8
2011,Aces,Agr & Consumer Economics,601.0,199.0,402.0,408.0,50.0,22.0,25.0,0.0,2.02
2011,Aces,Agricultural & Applied Econ,37.0,20.0,17.0,10.0,2.0,0.0,2.0,0.0,0.85
2011,Applied Health Sciences,Kinesiology,648.0,377.0,270.0,464.0,48.0,32.0,53.0,2.0,0.72
2011,Applied Health Sciences,Public Health,30.0,22.0,8.0,13.0,11.0,2.0,1.0,0.0,0.36
2011,Applied Health Sciences,"Recreation, Sport, And Tourism ",374.0,132.0,242.0,259.0,13.0,34.0,31.0,2.0,1.83
2011,Business,Technology Management,81.0,24.0,56.0,10.0,1.0,1.0,0.0,0.0,2.33
2011,Business,Supply Chain Management,50.0,23.0,27.0,39.0,6.0,0.0,1.0,0.0,1.17
2011,Fine And Applied Arts,Nondegree,91.0,34.0,57.0,0.0,0.0,0.0,0.0,0.0,1.68
2011,Business,Marketing,205.0,133.0,72.0,129.0,19.0,18.0,24.0,0.0,0.54
2011,Business,Management,150.0,73.0,77.0,93.0,22.0,11.0,16.0,0.0,1.05
2011,Business,Information Sys & Info Tech,35.0,7.0,28.0,21.0,8.0,0.0,3.0,0.0,4.0
2011,Business,Finance,662.0,214.0,448.0,305.0,80.0,9.0,23.0,0.0,2.09
2011,Business,Curric Unassigned,1032.0,449.0,583.0,647.0,144.0,36.0,75.0,0.0,1.3
2011,Business,Business Administration (Mba),344.0,93.0,251.0,162.0,33.0,22.0,10.0,2.0,2.7
2011,Business,Business Administration,44.0,19.0,25.0,9.0,2.0,1.0,0.0,0.0,1.32
2011,Applied Health Sciences,Speech & Hearing Science,362.0,347.0,15.0,313.0,15.0,1.0,19.0,0.0,0.04
2011,Social Work,Social Work,372.0,323.0,49.0,249.0,16.0,49.0,29.0,0.0,0.15
2011,Fine And Applied Arts,Art And Design,39.0,19.0,20.0,27.0,1.0,0.0,0.0,0.0,1.05
2011,Las,Microbiology,60.0,39.0,21.0,29.0,3.0,1.0,6.0,1.0,0.54
2011,Las,Physics,242.0,33.0,209.0,140.0,24.0,2.0,14.0,0.0,6.33
2011,Las,Philosophy,129.0,30.0,99.0,90.0,15.0,6.0,7.0,0.0,3.3
2011,Fine And Applied Arts,Nondegree,176.0,92.0,84.0,59.0,5.0,3.0,3.0,0.0,0.91
